query,pharmacy,rawProductName,displayProductName,laboratory,activeIngredient,strength,quantity,unitCountKey,commercialVariantKey,dosageFormClass,combinationKey,matchKey,presentationKey,price,channel,stock,onlineUrl
paracetamol,ahumada,Paracetamol 1G Dropol Comprimidos Efervecentes Tubo x 20,Paracetamol 1G Dropol Comprimidos Efervecentes Tubo x 20,null,paracetamol,1000mg,20,20,null,solid-oral,null,paracetamol|1000mg|20,paracetamol|1000mg|20|bio:unknown|brand:unknown|form:solid-oral,7699,store,true,https://www.farmaciasahumada.cl/paracetamol-1g-dropol-comprimidos-efervecentes-tubo-x-20-96600.html
paracetamol,salcobrand,Panadol Advance (R) Paracetamol 500mg 48 Comprimidos Recubiertos,Panadol Advance (R) Paracetamol 500mg 48 Comprimidos Recubiertos,Panadol Advance,panadol,500mg,48,48,advance,solid-oral,null,panadol|500mg|48,panadol|500mg|48|bio:unknown|brand:panadoladvance|var:advance|form:solid-oral,7743,online,true,https://salcobrand.cl/products/panadol-advance-r-paracetamol-500mg-48-comprimidos-recubiertos?default_sku=579405
paracetamol,dr-simi,"Tral P paracetamol 325 mg tramadol 37,5 mg 30 comprimidos recubiertos","Tral P paracetamol 325 mg tramadol 37,5 mg 30 comprimidos recubiertos",PASTEUR,tral,325mg,30,30,p,solid-oral,null,tral|325mg|30,tral|325mg|30|bio:true|brand:pasteur|var:p|form:solid-oral,7800,store,true,https://www.drsimi.cl/tramadol-paracetamol-37--5-325mg-30comp-ch5037-1/p
paracetamol,dr-simi,Tapsin SC paracetamol 1 g 20 sobres polvo para solución oral efervescente,Tapsin SC paracetamol 1 g 20 sobres polvo para solución oral efervescente,MAVER,tapsin,1000mg,20,20,sc,fluid-oral,null,tapsin|1000mg|20,tapsin|1000mg|20|bio:false|brand:maver|var:sc|form:fluid-oral,7880,store,true,https://www.drsimi.cl/tapsin-sc-paracetamol-1-gr-polvo-para-solucion-oral-efervescente/p
paracetamol,ecofarmacias,Tapsin infantil paracetamol 120mg/5ml jarabe 100ml,Tapsin infantil paracetamol 120mg/5ml jarabe 100ml,null,tapsin,120mg,null,null,infantil,fluid-oral,null,tapsin|100ml,tapsin|100ml|bio:unknown|brand:unknown|var:infantil|form:fluid-oral,7890,store,true,https://www.ecofarmacias.cl/producto/tapsin-infantil-paracetamol-120mg-5ml-jarabe-100ml/
paracetamol,dr-simi,Panadol paracetamol 160 mg/5 mL jarabe infantil 90 mL,Panadol paracetamol 160 mg/5 mL jarabe infantil 90 mL,GSK,panadol,160mg,null,null,null,fluid-oral,null,panadol|90ml,panadol|90ml|bio:false|brand:gsk|form:fluid-oral,7920,store,true,https://www.drsimi.cl/panadol-para-niños-jarabe-para-niños-90-ml-no-contiene-azucar-ch6134/p
paracetamol,ecofarmacias,Kitadol Paracetamol Infantil Jarabe 100ml,Kitadol Paracetamol Infantil Jarabe 100ml,null,kitadol,100ml,null,null,infantil,fluid-oral,null,kitadol|100ml,kitadol|100ml|bio:unknown|brand:unknown|var:infantil|form:fluid-oral,7950,store,false,https://www.ecofarmacias.cl/producto/kitadol-paracetamol-infantil-jarabe-100ml/
paracetamol,araucomed,Xumadol Polvo Efervescente 1 gramo x 20 sobres.,Xumadol Polvo Efervescente 1 gramo x 20 sobres.,ITF-Labomed,xumadol,null,20,20,null,fluid-oral,null,xumadol|20,xumadol|20|bio:unknown|brand:itflabomed|form:fluid-oral,7990,store,true,https://farmacia.araucomed.com/analgesicos-y-antinflamatorios/xumadol-polvo-eferv-1gr-x20sob
paracetamol,ahumada,Gesidol Infantil 120 mg/5 mL x 100 mL Jarabe,Gesidol Infantil 120 mg/5 mL x 100 mL Jarabe,null,gesidol,120mg,null,null,infantil,fluid-oral,null,gesidol|100ml|100,gesidol|100ml|100|bio:unknown|brand:unknown|var:infantil|form:fluid-oral,8290,store,true,https://www.farmaciasahumada.cl/gesidol-infantil-120-mg-5-ml-x-100-ml-jarabe-88022.html
paracetamol,salcobrand,Paracetamol Tramadol (B) 325/37.5mg 30 Comprimidos Recubiertos,Paracetamol Tramadol (B) 325/37.5mg 30 Comprimidos Recubiertos,Paracetamol / Tramadol,paracetamol,37.5mg,30,30,null,solid-oral,tramadol,paracetamol|37.5mg|30,paracetamol|37.5mg|30|bio:unknown|brand:unknown|combo:tramadol|form:solid-oral,8359,online,true,https://salcobrand.cl/products/paracetamol-tramadol-b-325-37-5mg-30-comprimidos-recubiertos?default_sku=430460
paracetamol,cruz-verde,Alividol Paracetamol 1000 mg 20 comprimidos,Alividol Paracetamol 1000 mg 20 comprimidos,null,alividol,1000mg,20,20,null,solid-oral,null,alividol|1000mg|20,alividol|1000mg|20|bio:unknown|brand:unknown|form:solid-oral,8390,store,true,https://www.cruzverde.cl/alividol-paracetamol-1000-mg-20-comprimidos/541879.html
paracetamol,salcobrand,Panadol Niños Paracetamol Jarabe 90ml,Panadol Niños Paracetamol Jarabe 90ml,Panadol,panadol,90ml,null,null,infantil,fluid-oral,null,panadol|90ml,panadol|90ml|bio:unknown|brand:panadol|var:infantil|form:fluid-oral,8449,sbpay,true,https://salcobrand.cl/products/panadol-ninos-paracetamol-jarabe-90ml?default_sku=581367
paracetamol,ahumada,Panadol Niños 160mg/5ml Jarabe 90ml,Panadol Niños 160mg/5ml Jarabe 90ml,null,panadol,160mg,null,null,infantil,fluid-oral,null,panadol|90ml,panadol|90ml|bio:unknown|brand:unknown|var:infantil|form:fluid-oral,9204,store,true,https://www.farmaciasahumada.cl/panadol-ninos-160mg-5ml-jarabe-90ml-90335.html
paracetamol,cruz-verde,"Sales para Rehidratación 60 Cloruro de Sodio 3,5 gr Polvo para Suspensión Oral 8 Sobres Sabor Fresa","Sales para Rehidratación 60 Cloruro de Sodio 3,5 gr Polvo para Suspensión Oral 8 Sobres Sabor Fresa",null,sales,null,8,8,rehidratacion,fluid-oral,null,sales|8,sales|8|bio:unknown|brand:unknown|var:rehidratacion|form:fluid-oral,9290,store,true,https://www.cruzverde.cl/sales-para-rehidratacion-60-cloruro-de-sodio-3-5-gr-polvo-para-suspension-oral-8-sobres-sabor-fresa/265799.html
paracetamol,ahumada,Bufferin Forte Paracetamol 1 G 18 Comprimidos,Bufferin Forte Paracetamol 1 G 18 Comprimidos,null,bufferin,1000mg,18,18,forte,solid-oral,null,bufferin|1000mg|18,bufferin|1000mg|18|bio:true|brand:unknown|var:forte|form:solid-oral,9299,cmr,true,https://www.farmaciasahumada.cl/bufferin-forte-paracetamol-1-g-18-comprimidos-92080.html
paracetamol,cruz-verde,Gesidol Paracetamol 1 gr 20 Comprimidos,Gesidol Paracetamol 1 gr 20 Comprimidos,null,gesidol,null,20,20,null,solid-oral,null,gesidol|20,gesidol|20|bio:unknown|brand:unknown|form:solid-oral,9890,store,true,https://www.cruzverde.cl/gesidol-paracetamol-1-gr-20-comprimidos/392102.html
paracetamol,ahumada,Xumadol 1 g 20 Comprimidos,Xumadol 1 g 20 Comprimidos,null,xumadol,1000mg,20,20,null,solid-oral,null,xumadol|1000mg|20,xumadol|1000mg|20|bio:true|brand:unknown|form:solid-oral,10139,cmr,true,https://www.farmaciasahumada.cl/xumadol-1-g-20-comprimidos-73460.html
paracetamol,easyfarma,Brevex 20 comprimidos,Brevex 20 comprimidos,null,brevex,null,20,20,null,solid-oral,null,brevex|20,brevex|20|bio:unknown|brand:unknown|form:solid-oral,10990,store,true,https://nuevo.easyfarma.cl/25025-brevex-x-20.html
paracetamol,salcobrand,Supracalm (B) Paracetamol 20 Comprimidos,Supracalm (B) Paracetamol 20 Comprimidos,Supracalm,supracalm,null,20,20,null,solid-oral,null,supracalm|20,supracalm|20|bio:unknown|brand:supracalm|form:solid-oral,12583,online,true,https://salcobrand.cl/products/supracalm-b-paracetamol-20-comprimidos?default_sku=3110454
paracetamol,cruz-verde,"Salbutamol 0,5% Solución para Nebulización 20 mL","Salbutamol 0,5% Solución para Nebulización 20 mL",null,salbutamol,20ml,null,null,null,inhaled,null,salbutamol|20ml,salbutamol|20ml|bio:unknown|brand:unknown|form:inhaled,13490,store,true,https://www.cruzverde.cl/salbutamol-0-5-solucion-para-nebulizacion-20-ml/268913.html
paracetamol,cruz-verde,Dropol Paracetamol 1 gr 20 Comprimidos,Dropol Paracetamol 1 gr 20 Comprimidos,null,dropol,null,20,20,null,solid-oral,null,dropol|20,dropol|20|bio:unknown|brand:unknown|form:solid-oral,14590,store,true,https://www.cruzverde.cl/dropol-paracetamol-1-gr-20-comprimidos/538858.html
paracetamol,cruz-verde,Brevex Paracetamol 300 mg 20 Comprimidos Recubiertos,Brevex Paracetamol 300 mg 20 Comprimidos Recubiertos,null,brevex,300mg,20,20,null,solid-oral,null,brevex|300mg|20,brevex|300mg|20|bio:unknown|brand:unknown|form:solid-oral,16390,store,true,https://www.cruzverde.cl/brevex-paracetamol-300-mg-20-comprimidos-recubiertos/9113.html
paracetamol,cruz-verde,"Ipratropio Bromuro 0,025% Solución para Inhalación 20 mL","Ipratropio Bromuro 0,025% Solución para Inhalación 20 mL",null,ipratropio,20ml,null,null,bromuro,inhaled,null,ipratropio|20ml,ipratropio|20ml|bio:unknown|brand:unknown|var:bromuro|form:inhaled,16990,store,true,https://www.cruzverde.cl/ipratropio-bromuro-0-025-solucion-para-inhalacion-20-ml/264185.html
paracetamol,easyfarma,Cronus x 30 comprimidos,Cronus x 30 comprimidos,null,cronus,null,30,30,null,solid-oral,null,cronus|30,cronus|30|bio:unknown|brand:unknown|form:solid-oral,16990,store,true,https://nuevo.easyfarma.cl/104166-cronus-x-30-comprimidos.html
paracetamol,cruz-verde,Bonavid Colecalciferol 300.000 UI Solución Oral para Gotas 2 mL,Bonavid Colecalciferol 300.000 UI Solución Oral para Gotas 2 mL,null,bonavid,2ml,null,null,colecalciferol,fluid-oral,null,bonavid|2ml,bonavid|2ml|bio:unknown|brand:unknown|var:colecalciferol|form:fluid-oral,18390,store,true,https://www.cruzverde.cl/bonavid-colecalciferol-300-000-ui-solucion-oral-para-gotas-2-ml/290034.html
paracetamol,cruz-verde,"Betacort Cassara Betametasona 0,5 mg / mL Solucion Oral para Gotas 30 mL","Betacort Cassara Betametasona 0,5 mg / mL Solucion Oral para Gotas 30 mL",null,betacort,0.5mg,null,null,cassara,fluid-oral,null,betacort|30ml,betacort|30ml|bio:unknown|brand:unknown|var:cassara|form:fluid-oral,21590,store,true,https://www.cruzverde.cl/betacort-cassara-betametasona-0-5-mg-ml-solucion-oral-para-gotas-30-ml/296197.html
paracetamol,cruz-verde,"Lirex Tibolona 2,5 mg 30 Comprimidos","Lirex Tibolona 2,5 mg 30 Comprimidos",null,lirex,2.5mg,30,30,tibolona,solid-oral,null,lirex|2.5mg|30,lirex|2.5mg|30|bio:unknown|brand:unknown|var:tibolona|form:solid-oral,22989,store,true,https://www.cruzverde.cl/lirex-tibolona-2-5-mg-30-comprimidos/67406.html
paracetamol,cruz-verde,Uroplus Fosfomicina 3 gr Granulos para Solucion Oral 1 Sobre,Uroplus Fosfomicina 3 gr Granulos para Solucion Oral 1 Sobre,null,uroplus,null,1,1,fosfomicina,fluid-oral,null,uroplus,uroplus|bio:unknown|brand:unknown|var:fosfomicina|form:fluid-oral,35440,store,true,https://www.cruzverde.cl/uroplus-fosfomicina-3-gr-granulos-para-solucion-oral-1-sobre/391927.html
paracetamol,cruz-verde,"Combodart 0,5/0,4 Dutasteride 0,5 mg Tamsulosina 0,4 mg 30 Cápsulas Blandas","Combodart 0,5/0,4 Dutasteride 0,5 mg Tamsulosina 0,4 mg 30 Cápsulas Blandas",null,combodart,0.5mg,30,30,dutasteride,solid-oral,null,combodart|0.5mg|30,combodart|0.5mg|30|bio:unknown|brand:unknown|var:dutasteride|form:solid-oral,38690,store,true,https://www.cruzverde.cl/combodart-0-5-0-4-dutasteride-0-5-mg-tamsulosina-0-4-mg-30-capsulas-blandas/265918.html
paracetamol,cruz-verde,Trelegy Ellipta 92 mcg Polvo Para Inhalacion Oral 30 Dosis,Trelegy Ellipta 92 mcg Polvo Para Inhalacion Oral 30 Dosis,null,trelegy,0.092mg,null,null,ellipta,inhaled,null,trelegy|92mcg,trelegy|92mcg|bio:unknown|brand:unknown|var:ellipta|form:inhaled,93463,store,true,https://www.cruzverde.cl/trelegy-ellipta-92-mcg-polvo-para-inhalacion-oral-30-dosis/295825.html
salbutamol,dr-simi,Salbutamol 2 mg comprimidos,Salbutamol 2 mg comprimidos,DR. SIMI,salbutamol,2mg,null,null,null,solid-oral,null,salbutamol|2mg,salbutamol|2mg|bio:false|brand:drsimi|form:solid-oral,1290,store,false,https://www.drsimi.cl/salbutamol-2-mg-20-comprimidos-ch0082nd/p
salbutamol,araucomed,Salbutamol 100mcg 200 dosis Faes Farma (Cenabast),Salbutamol 100mcg 200 dosis Faes Farma (Cenabast),Faes Farma,salbutamol,0.1mg,null,null,null,null,null,salbutamol|100mcg,salbutamol|100mcg|bio:unknown|brand:faesfarma,1490,store,false,https://farmacia.araucomed.com/asma/salbutamol-100mcg-200-dosis-faes-farma-cenabast
salbutamol,araucomed,Sacrusyt HFA 100mcg 200 dosis (Cenabast),Sacrusyt HFA 100mcg 200 dosis (Cenabast),Biosyntec,sacrusyt,0.1mg,null,null,hfa,null,null,sacrusyt|100mcg,sacrusyt|100mcg|bio:unknown|brand:biosyntec|var:hfa,1490,store,false,https://farmacia.araucomed.com/asma/sacrusyt-hfa-100mcg-200-dosis-cenabast
salbutamol,araucomed,Salbutamol 2mg/5ml jarabe x 100 ml. (Mintlab),Salbutamol Jarabe 2 mg / 5 mL x 100 mL,MINTLAB,salbutamol,2mg,null,null,null,fluid-oral,null,salbutamol|100ml|100,salbutamol|100ml|100|bio:unknown|brand:mintlab|form:fluid-oral,1500,store,true,https://farmacia.araucomed.com/asma/salbutamol-2mg-5ml-jarabe-120ml-mintlab
salbutamol,farmex,Salbutamol Jarabe 2 mg / 5 mL x 100 mL,Salbutamol Jarabe 2 mg / 5 mL x 100 mL,MINTLAB,salbutamol,2mg,null,null,null,fluid-oral,null,salbutamol|100ml|100,salbutamol|100ml|100|bio:unknown|brand:mintlab|form:fluid-oral,1690,store,true,https://farmex.cl/products/salbutamol-jarabe-salbutamol?_pos=9&_psq=salbutamol&_psid=2ca728ba3&_ss=e
salbutamol,araucomed,Salbutamol 100Mcg inhalador 200 dosis (Hospifarma),Salbutamol 100Mcg inhalador 200 dosis (Hospifarma),Hospifarma,salbutamol,0.1mg,null,null,null,inhaled,null,salbutamol|100mcg,salbutamol|100mcg|bio:unknown|brand:hospifarma|form:inhaled,1590,store,false,https://farmacia.araucomed.com/asma/salbutamol-100mcg-inhalador-200-dosis-hospifarma
salbutamol,araucomed,Salbutamol 100mcg 200 dosis. Mintlab (Cenabast),Salbutamol 100mcg 200 dosis. Mintlab (Cenabast),Mintlab,salbutamol,0.1mg,null,null,null,null,null,salbutamol|100mcg,salbutamol|100mcg|bio:unknown|brand:mintlab,1790,store,false,https://farmacia.araucomed.com/asma/salbutamol-100mcg-200-dosis-mintlab-cenabast
salbutamol,ecofarmacias,Salbutamol SACRUSYT HFA 100mcg (BIOSyntec) (Cenabast),Salbutamol SACRUSYT HFA 100mcg (BIOSyntec) (Cenabast),null,salbutamol,0.1mg,null,null,sacrusyt,null,null,salbutamol|100mcg,salbutamol|100mcg|bio:unknown|brand:unknown|var:sacrusyt,1790,store,true,https://www.ecofarmacias.cl/producto/salbutamol-sacrusyt-hfa-aerosol-para-inhalacion-100-mcg-dosis/
salbutamol,araucomed,Salbutamol LF 100mcg inhalador 200 dosis (Mintlab),Salbutamol LF 100mcg inhalador 200 dosis (Mintlab),Mintlab,salbutamol,0.1mg,null,null,lf,inhaled,null,salbutamol|100mcg,salbutamol|100mcg|bio:unknown|brand:mintlab|var:lf|form:inhaled,1990,store,true,https://farmacia.araucomed.com/asma/salbutamol-lf-100mcg-inhalador-200-dosis-mintlab
salbutamol,araucomed,Salbutamol 100 mcg  x 200 dosis. (Mintlab),Salbutamol 100 mcg / dosis x 200 dosis,MINTLAB,salbutamol,0.1mg,null,null,null,null,null,salbutamol|100mcg|200,salbutamol|100mcg|200|bio:unknown|brand:mintlab,1990,store,false,https://farmacia.araucomed.com/asma/salbutamol-100-mcg-x-200-dosis-mintlab
salbutamol,farmex,Salbutamol 100 mcg / dosis x 200 dosis,Salbutamol 100 mcg / dosis x 200 dosis,MINTLAB,salbutamol,0.1mg,null,null,null,null,null,salbutamol|100mcg|200,salbutamol|100mcg|200|bio:unknown|brand:mintlab,2390,store,true,https://farmex.cl/products/salbutamol-100-mcg-dosis-x-200?_pos=1&_psq=salbutamol&_psid=2ca728ba3&_ss=e
salbutamol,ecofarmacias,Salbutamol 100 mcg/dosis x 200 dosis -Cenabast,Salbutamol 100 Mcg/ds X 200 Ds,null,salbutamol,0.1mg,null,null,null,null,null,salbutamol|100mcg|200,salbutamol|100mcg|200|bio:unknown|brand:unknown,1990,store,false,https://www.ecofarmacias.cl/producto/salbutamol-100-mcg-dosis-x-200-dosis-cenabast/
salbutamol,sermecoop,Salbutamol 100 Mcg/ds X 200 Ds,Salbutamol 100 Mcg/ds X 200 Ds,null,salbutamol,0.1mg,200,200,null,null,null,salbutamol|100mcg|200,salbutamol|100mcg|200|bio:unknown|brand:unknown,2690,store,true,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=20748&d_=1
salbutamol,ahumada,Salbutamol 100 mcg/Dosis x 200 Dosis Aerosol para Inhalación Oral FAES FARMA CHILE,Salbutamol 100 mcg/Dosis x 200 Dosis Aerosol para Inhalación Oral FAES FARMA CHILE,null,salbutamol,0.1mg,null,null,null,inhaled,null,salbutamol|100mcg|200,salbutamol|100mcg|200|bio:unknown|brand:unknown|form:inhaled,2022,store,true,https://www.farmaciasahumada.cl/salbutamol-100-mcg-dosis-x-200-dosis-aerosol-para-inhalacion-oral-faes-farma-chile-90338.html
salbutamol,salcobrand,Salbutamol 100mcg Inhalador 200 Dosis,Salbutamol 100mcg Inhalador 200 Dosis,Salbutamol,salbutamol,0.1mg,null,null,null,inhaled,null,salbutamol|100mcg,salbutamol|100mcg|bio:unknown|brand:salbutamol|form:inhaled,2023,online,true,https://salcobrand.cl/products/salbutamol-100-mcg-inhalador?default_sku=582109
salbutamol,araucomed,Salbutamol 100 mcg  x 250 dosis. (Chemopharma),Salbutamol 100 mcg  x 250 dosis. (Chemopharma),Chemopharma,salbutamol,0.1mg,null,null,null,null,null,salbutamol|100mcg|250,salbutamol|100mcg|250|bio:unknown|brand:chemopharma,2290,store,true,https://farmacia.araucomed.com/asma/salbutamol-100-mcg-x-250-dosis-chemopharma
salbutamol,ecofarmacias,Salbutamol 100 mcg / dosis Aerosol para inhalación,Salbutamol 100 mcg / dosis Aerosol para inhalación,null,salbutamol,0.1mg,null,null,null,inhaled,null,salbutamol|100mcg,salbutamol|100mcg|bio:unknown|brand:unknown|form:inhaled,2640,store,false,https://www.ecofarmacias.cl/producto/salbutamol-100-mcg-dosis-aerosol-para-inhalacion/
salbutamol,ahumada,Salbutamol 2 mg/5 mL x 100 mL Jarabe,Salbutamol 2 mg/5 mL x 100 mL Jarabe,null,salbutamol,2mg,null,null,null,fluid-oral,null,salbutamol|100ml|100,salbutamol|100ml|100|bio:true|brand:unknown|form:fluid-oral,2707,cmr,true,https://www.farmaciasahumada.cl/salbutamol-2-mg-5-ml-x-100-ml-jarabe-3277.html
salbutamol,farmex,Salbutamol 100 mg / dosis x 200 dosis,Salbutamol 100 mg / dosis x 200 dosis,OPKO,salbutamol,100mg,null,null,null,null,null,salbutamol|100mg|200,salbutamol|100mg|200|bio:unknown|brand:opko,2795,store,true,https://farmex.cl/products/salbutamol-100-mg-200-dosis-opko?_pos=2&_psq=salbutamol&_psid=2ca728ba3&_ss=e
salbutamol,farmex,Salbutamol 100 mg / dosis x 200 dosis.,Salbutamol 100 mg / dosis x 200 dosis.,null,salbutamol,100mg,null,null,null,null,null,salbutamol|100mg|200,salbutamol|100mg|200|bio:unknown|brand:unknown,2795,store,true,https://farmex.cl/products/salbutamol-100-mg-dosis-x-200-dosis-3?_pos=4&_psq=salbutamol&_psid=2ca728ba3&_ss=e
salbutamol,dr-simi,Salbutamol 100 mcg/dosis aerosol para inhalación 200 dosis,Salbutamol 100 mcg/dosis aerosol para inhalación 200 dosis,HOSPIFARMA,salbutamol,0.1mg,null,null,null,inhaled,null,salbutamol|100mcg,salbutamol|100mcg|bio:false|brand:hospifarma|form:inhaled,2800,store,true,https://www.drsimi.cl/salbutamol-100-mcg-spray-200-dosis/p
salbutamol,salcobrand,Salbutamol 2mg/5ml Jarabe 120ml,Salbutamol 2mg/5ml Jarabe 120ml,Salbutamol,salbutamol,2mg,null,null,null,fluid-oral,null,salbutamol|120ml,salbutamol|120ml|bio:unknown|brand:salbutamol|form:fluid-oral,2991,online,true,https://salcobrand.cl/products/salbutamol-2mg-5ml-jbe-x120ml?default_sku=2203026
salbutamol,cruz-verde,Salbutamol 2 mg/5mL Jarabe 100 mL,Salbutamol 2 mg/5mL Jarabe 100 mL,null,salbutamol,2mg,null,null,null,fluid-oral,null,salbutamol|100ml,salbutamol|100ml|bio:unknown|brand:unknown|form:fluid-oral,3590,store,true,https://www.cruzverde.cl/salbutamol-2-mg-5ml-jarabe-100-ml/268738.html
salbutamol,cruz-verde,Salbutamol LF 100 mcg / Dosis Inhalador Bucal 200 Dosis,Salbutamol LF 100 mcg / Dosis Inhalador Bucal 200 Dosis,null,salbutamol,0.1mg,null,null,lf,inhaled,null,salbutamol|100mcg,salbutamol|100mcg|bio:unknown|brand:unknown|var:lf|form:inhaled,3690,store,true,https://www.cruzverde.cl/salbutamol-lf-100-mcg-dosis-inhalador-bucal-200-dosis/225472.html
salbutamol,dr-simi,Salbutamol 100 mcg/dosis aerosol LF para inhalación bucal 250 dosis,Salbutamol 100 mcg/dosis aerosol LF para inhalación bucal 250 dosis,CHEMOPHARMA,salbutamol,0.1mg,null,null,null,inhaled,null,salbutamol|100mcg,salbutamol|100mcg|bio:false|brand:chemopharma|form:inhaled,4000,store,true,https://www.drsimi.cl/salbutamol-100-mcg-dosis-aerosol-l-f-para-inhalacion-bucal-250-dosis/p
salbutamol,ecofarmacias,SALBUTAMOL &#8211; BECLOMETASONA Inhalador (100/50 mcg/dosis) x 200 dosis,SALBUTAMOL &#8211; BECLOMETASONA Inhalador (100/50 mcg/dosis) x 200 dosis,null,salbutamol,0.05mg,null,null,beclometasona,inhaled,null,salbutamol|50mcg|200,salbutamol|50mcg|200|bio:unknown|brand:unknown|var:beclometasona|form:inhaled,4290,store,false,https://www.ecofarmacias.cl/producto/salbutamol-beclometasona-inhalador/
salbutamol,farmex,Salbutamol + Beclometasona 100 / 50 x 200 dosis,Salbutamol + Beclometasona 100 / 50 x 200 dosis,null,salbutamol,null,null,null,null,null,beclometasona,salbutamol|200,salbutamol|200|bio:unknown|brand:unknown|combo:beclometasona,4346,store,true,https://farmex.cl/products/salbutamol-beclometasona-100-50-x-200-dosis-3?_pos=5&_psq=salbutamol&_psid=2ca728ba3&_ss=e
salbutamol,araucomed,Salbutamol Beclometasona Inhalador 200 dosis (Chemopharma),Salbutamol Beclometasona Inhalador 200 dosis (Chemopharma),Chemopharma,salbutamol,null,null,null,beclometasona,inhaled,null,salbutamol,salbutamol|bio:unknown|brand:chemopharma|var:beclometasona|form:inhaled,4490,store,true,https://farmacia.araucomed.com/asma/salbutamol-beclometasona-inh-200-dosis-chemopharma
salbutamol,salcobrand,Butotal Salbutamol 100mcg Inhalador 250 Dosis,Butotal Salbutamol 100mcg Inhalador 250 Dosis,Butotal,butotal,0.1mg,null,null,null,inhaled,null,butotal|100mcg,butotal|100mcg|bio:unknown|brand:butotal|form:inhaled,5015,online,true,https://salcobrand.cl/products/butotal-salbutamol-100mcg-inhalador-250-dosis?default_sku=850094
salbutamol,ahumada,Salbutamol + Beclometasona 100 mcg/50 mcg/Dosis x 200 Dosis Aerosol para Inhalación Oral CHEMOPHARMA,Salbutamol + Beclometasona 100 mcg/50 mcg/Dosis x 200 Dosis Aerosol para Inhalación Oral CHEMOPHARMA,null,salbutamol,0.1mg,null,null,null,inhaled,beclometasona,salbutamol|100mcg|200,salbutamol|100mcg|200|bio:unknown|brand:unknown|combo:beclometasona|form:inhaled,5249,cmr,true,https://www.farmaciasahumada.cl/salbutamol-beclometasona-100-mcg-50-mcg-dosis-x-200-dosis-aerosol-para-inhalacion-oral-chemopharma-46533.html
salbutamol,cruz-verde,Butotal Salbutamol 100 mcg Inhalador Bucal 250 Dosis,Butotal Salbutamol 100 mcg Inhalador Bucal 250 Dosis,null,butotal,0.1mg,null,null,null,inhaled,null,butotal|100mcg,butotal|100mcg|bio:unknown|brand:unknown|form:inhaled,5690,store,true,https://www.cruzverde.cl/butotal-salbutamol-100-mcg-inhalador-bucal-250-dosis/251207.html
salbutamol,araucomed,Asmavent-b Inhalador 200 dosis,Asmavent-b Inhalador 200 dosis,Mintlab,asmaventb,null,null,null,null,inhaled,null,asmaventb,asmaventb|bio:unknown|brand:mintlab|form:inhaled,5990,store,true,https://farmacia.araucomed.com/asma/asmavent-b-inhalador-200-dosis
salbutamol,salcobrand,Aerohaler Salbutamol 100mcg/dosis Aerosol para Inhalación 200 Dosis,Aerohaler Salbutamol 100mcg/dosis Aerosol para Inhalación 200 Dosis,Aerohaler,aerohaler,0.1mg,null,null,null,inhaled,null,aerohaler|100mcg,aerohaler|100mcg|bio:unknown|brand:aerohaler|form:inhaled,6863,online,true,https://salcobrand.cl/products/aerohaler-salbutamol-100mcg-dosis-aerosol-para-inhalacion-200-dosis?default_sku=591711
salbutamol,cruz-verde,Salbutamol con Beclometasona Salbutamol 100 mcg Inhalador Bucal 200 Dosis,Salbutamol con Beclometasona Salbutamol 100 mcg Inhalador Bucal 200 Dosis,null,salbutamol,0.1mg,null,null,beclometasona,inhaled,null,salbutamol|100mcg,salbutamol|100mcg|bio:unknown|brand:unknown|var:beclometasona|form:inhaled,7290,store,true,https://www.cruzverde.cl/salbutamol-con-beclometasona-salbutamol-100-mcg-inhalador-bucal-200-dosis/199454.html
salbutamol,ecofarmacias,Sinasmal SF salbutamol 100mcg dosis inhalador 200 DESCUENTO,Sinasmal SF salbutamol 100mcg dosis inhalador 200 DESCUENTO,null,sinasmal,0.1mg,null,null,sf,inhaled,null,sinasmal|100mcg,sinasmal|100mcg|bio:unknown|brand:unknown|var:sf|form:inhaled,7990,store,false,https://www.ecofarmacias.cl/producto/sinasmal-sf-salbutamol-100mcg-dosis-inhalador-200-descuento/
salbutamol,cruz-verde,Sinasmal Sf Salbutamol 100 mcg / DS Inhalador Bucal 200 Dosis,Sinasmal SF salbutamol 100mcg dosis inhalador 200 DESCUENTO,null,sinasmal,0.1mg,null,null,sf,inhaled,null,sinasmal|100mcg,sinasmal|100mcg|bio:unknown|brand:unknown|var:sf|form:inhaled,14040,store,true,https://www.cruzverde.cl/sinasmal-sf-salbutamol-100-mcg-ds-inhalador-bucal-200-dosis/263288.html
salbutamol,cruz-verde,Asmavent Sf Salbutamol 100 mcg/Dosis Inhalador Bucal 200 Dosis,Asmavent Sf Salbutamol 100 mcg/Dosis Inhalador Bucal 200 Dosis,null,asmavent,0.1mg,null,null,sf,inhaled,null,asmavent|100mcg,asmavent|100mcg|bio:unknown|brand:unknown|var:sf|form:inhaled,8340,store,true,https://www.cruzverde.cl/asmavent-sf-salbutamol-100-mcg-dosis-inhalador-bucal-200-dosis/262866.html
