key,pharmacy,category,categoryName,categoryWhy,rawName,discriminator,ingredients,negatedComponents,declaredComponentCount,isAssociation,isComplete,concentrationKind,dosageForm,route,pharmaceuticalUnit,conceptOutcome,unknownAxes,mintableIfIngredientKnown,queries,url
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=winasorb%7c60ml%7c60&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fwinasorb-150-mg-5-ml-x-60-ml-jarabe-74375.html&cfmid=cfm-000052,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Winasorb 150 mg/5 mL x 60 mL Jarabe,winasorb,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=winasorb%7C60ml%7C60&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fwinasorb-150-mg-5-ml-x-60-ml-jarabe-74375.html&cfmId=CFM-000052
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=xumadol%7c1000mg%7c20&url=https%3a%2f%2ffarmex.cl%2fproducts%2fxumadol-1-gr-x-20-comprimidos%3f_pos%3d1%26_psq%3dparacetamol%26_psid%3d6b32f1a5b%26_ss%3de&cfmid=cfm-000075,farmex,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Xumadol 1 g x 20 comprimidos,xumadol,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=xumadol%7C1000mg%7C20&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Fxumadol-1-gr-x-20-comprimidos%3F_pos%3D1%26_psq%3Dparacetamol%26_psid%3D6b32f1a5b%26_ss%3De&cfmId=CFM-000075
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=sales%7c4&url=https%3a%2f%2fwww.cruzverde.cl%2fsales-para-rehidratacion-90-cloruro-de-sodio-3-5-gr-polvo-para-suspension-oral-4-sobres-sabor-limon%2f265800.html&cfmid=cfm-000083,cruz-verde,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: rehidratacion+sabor+limon,"Sales para Rehidratación 90 Cloruro de Sodio 3,5 gr Polvo para Suspensión Oral 4 Sobres Sabor Limón",sales,,,0,false,false,mass-only,liquido-oral,oral,sobre,unresolved,ing,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=sales%7C4&url=https%3A%2F%2Fwww.cruzverde.cl%2Fsales-para-rehidratacion-90-cloruro-de-sodio-3-5-gr-polvo-para-suspension-oral-4-sobres-sabor-limon%2F265800.html&cfmId=CFM-000083
dr-simi|https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchkey=tapsin%7c1000mg%7c20&url=https%3a%2f%2fwww.drsimi.cl%2ftapsin-sc-paracetamol-1-gr-polvo-para-solucion-oral-efervescente%2fp&cfmid=cfm-000006,dr-simi,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma liquido-oral, no es concentración completa",Tapsin SC paracetamol 1 g 20 sobres polvo para solución oral efervescente,,paracetamol,,1,false,true,mass-only,liquido-oral,oral,sobre,unresolved,,false,paracetamol+paracetamol 500mg+tapsin,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=tapsin%7C1000mg%7C20&url=https%3A%2F%2Fwww.drsimi.cl%2Ftapsin-sc-paracetamol-1-gr-polvo-para-solucion-oral-efervescente%2Fp&cfmId=CFM-000006
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=kitadol%7c100ml&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fkitadol-paracetamol-infantil-jarabe-100ml%2f&cfmid=cfm-000078,ecofarmacias,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Kitadol Paracetamol Infantil Jarabe 100ml,,paracetamol,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=kitadol%7C100ml&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fkitadol-paracetamol-infantil-jarabe-100ml%2F&cfmId=CFM-000078
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=kitadol%7c60ml%7c60&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fkitadol-120-mg-5-ml-x-60-ml-jarabe-9209.html&cfmid=cfm-000184,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Kitadol 120 mg/5 mL x 60 mL Jarabe,kitadol,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=kitadol%7C60ml%7C60&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fkitadol-120-mg-5-ml-x-60-ml-jarabe-9209.html&cfmId=CFM-000184
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=gesidol%7c100ml%7c100&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fgesidol-infantil-120-mg-5-ml-x-100-ml-jarabe-88022.html&cfmid=cfm-000594,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Gesidol Infantil 120 mg/5 mL x 100 mL Jarabe,gesidol,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=gesidol%7C100ml%7C100&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fgesidol-infantil-120-mg-5-ml-x-100-ml-jarabe-88022.html&cfmId=CFM-000594
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=panadol%7c90ml&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fpanadol-ninos-paracetamol-jarabe-90ml%3fdefault_sku%3d581367&cfmid=cfm-000086,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Panadol Niños Paracetamol Jarabe 90ml,,paracetamol,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=panadol%7C90ml&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fpanadol-ninos-paracetamol-jarabe-90ml%3Fdefault_sku%3D581367&cfmId=CFM-000086
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=kitadol%7c100ml%7c100&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fkitadol-infantil-120-mg-5-ml-x-100-ml-jarabe-92659.html&cfmid=cfm-000015,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Kitadol Infantil 120 mg/5 mL x 100 mL Jarabe,kitadol,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=kitadol%7C100ml%7C100&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fkitadol-infantil-120-mg-5-ml-x-100-ml-jarabe-92659.html&cfmId=CFM-000015
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=panadol%7c90ml&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fpanadol-ninos-160mg-5ml-jarabe-90ml-90335.html&cfmid=cfm-000086,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: ninos,Panadol Niños 160mg/5ml Jarabe 90ml,panadol,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=panadol%7C90ml&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fpanadol-ninos-160mg-5ml-jarabe-90ml-90335.html&cfmId=CFM-000086
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=sales%7c8&url=https%3a%2f%2fwww.cruzverde.cl%2fsales-para-rehidratacion-60-cloruro-de-sodio-3-5-gr-polvo-para-suspension-oral-8-sobres-sabor-fresa%2f265799.html&cfmid=cfm-000090,cruz-verde,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: rehidratacion+sabor+fresa,"Sales para Rehidratación 60 Cloruro de Sodio 3,5 gr Polvo para Suspensión Oral 8 Sobres Sabor Fresa",sales,,,0,false,false,mass-only,liquido-oral,oral,sobre,unresolved,ing,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=sales%7C8&url=https%3A%2F%2Fwww.cruzverde.cl%2Fsales-para-rehidratacion-60-cloruro-de-sodio-3-5-gr-polvo-para-suspension-oral-8-sobres-sabor-fresa%2F265799.html&cfmId=CFM-000090
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=salbutamol%7c20ml&url=https%3a%2f%2fwww.cruzverde.cl%2fsalbutamol-0-5-solucion-para-nebulizacion-20-ml%2f268913.html&cfmid=cfm-000095,cruz-verde,D,CONCENTRATION_ABSENT,el nombre no declara concentración,"Salbutamol 0,5% Solución para Nebulización 20 mL",,salbutamol,,1,false,true,absent,inhalador,inhalation,,unresolved,conc+unit,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=salbutamol%7C20ml&url=https%3A%2F%2Fwww.cruzverde.cl%2Fsalbutamol-0-5-solucion-para-nebulizacion-20-ml%2F268913.html&cfmId=CFM-000095
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=ipratropio%7c20ml&url=https%3a%2f%2fwww.cruzverde.cl%2fipratropio-bromuro-0-025-solucion-para-inhalacion-20-ml%2f264185.html&cfmid=cfm-000089,cruz-verde,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: bromuro,"Ipratropio Bromuro 0,025% Solución para Inhalación 20 mL",ipratropio,,,0,false,false,absent,inhalador,inhalation,,unresolved,ing+conc+unit,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=ipratropio%7C20ml&url=https%3A%2F%2Fwww.cruzverde.cl%2Fipratropio-bromuro-0-025-solucion-para-inhalacion-20-ml%2F264185.html&cfmId=CFM-000089
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=bonavid%7c2ml&url=https%3a%2f%2fwww.cruzverde.cl%2fbonavid-colecalciferol-300-000-ui-solucion-oral-para-gotas-2-ml%2f290034.html&cfmid=cfm-000084,cruz-verde,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: colecalciferol,Bonavid Colecalciferol 300.000 UI Solución Oral para Gotas 2 mL,bonavid,,,0,false,false,absent,liquido-oral,oral,,unresolved,ing+conc+unit,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=bonavid%7C2ml&url=https%3A%2F%2Fwww.cruzverde.cl%2Fbonavid-colecalciferol-300-000-ui-solucion-oral-para-gotas-2-ml%2F290034.html&cfmId=CFM-000084
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=lirex%7c2.5mg%7c30&url=https%3a%2f%2fwww.cruzverde.cl%2flirex-tibolona-2-5-mg-30-comprimidos%2f67406.html&cfmid=cfm-000087,cruz-verde,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: tibolona,"Lirex Tibolona 2,5 mg 30 Comprimidos",lirex,,,0,false,false,mass-only,comprimido,oral,comprimido,unresolved,ing,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=lirex%7C2.5mg%7C30&url=https%3A%2F%2Fwww.cruzverde.cl%2Flirex-tibolona-2-5-mg-30-comprimidos%2F67406.html&cfmId=CFM-000087
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=uroplus&url=https%3a%2f%2fwww.cruzverde.cl%2furoplus-fosfomicina-3-gr-granulos-para-solucion-oral-1-sobre%2f391927.html&cfmid=cfm-000073,cruz-verde,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: fosfomicina,Uroplus Fosfomicina 3 gr Granulos para Solucion Oral 1 Sobre,uroplus,,,0,false,false,mass-only,liquido-oral,oral,sobre,unresolved,ing,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=uroplus&url=https%3A%2F%2Fwww.cruzverde.cl%2Furoplus-fosfomicina-3-gr-granulos-para-solucion-oral-1-sobre%2F391927.html&cfmId=CFM-000073
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=combodart%7c0.5mg%7c30&url=https%3a%2f%2fwww.cruzverde.cl%2fcombodart-0-5-0-4-dutasteride-0-5-mg-tamsulosina-0-4-mg-30-capsulas-blandas%2f265918.html&cfmid=cfm-000094,cruz-verde,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: dutasteride+tamsulosina,"Combodart 0,5/0,4 Dutasteride 0,5 mg Tamsulosina 0,4 mg 30 Cápsulas Blandas",combodart,,,2,true,false,mass-only,capsula,oral,capsula,unresolved,ing,true,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=combodart%7C0.5mg%7C30&url=https%3A%2F%2Fwww.cruzverde.cl%2Fcombodart-0-5-0-4-dutasteride-0-5-mg-tamsulosina-0-4-mg-30-capsulas-blandas%2F265918.html&cfmId=CFM-000094
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=trelegy%7c92mcg&url=https%3a%2f%2fwww.cruzverde.cl%2ftrelegy-ellipta-92-mcg-polvo-para-inhalacion-oral-30-dosis%2f295825.html&cfmid=cfm-000082,cruz-verde,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: ellipta,Trelegy Ellipta 92 mcg Polvo Para Inhalacion Oral 30 Dosis,trelegy,,,0,false,false,mass-only,inhalador,inhalation,,unresolved,ing+unit,false,paracetamol+paracetamol 500mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=trelegy%7C92mcg&url=https%3A%2F%2Fwww.cruzverde.cl%2Ftrelegy-ellipta-92-mcg-polvo-para-inhalacion-oral-30-dosis%2F295825.html&cfmId=CFM-000082
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=tapsin%7cn%7c6&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2ftapsin-x-6-noche%2f&cfmid=cfm-000847,ecofarmacias,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: maver,Tapsin X 6 comprimidos Noche (Maver),tapsin,,,0,false,false,absent,comprimido,oral,comprimido,unresolved,ing+conc,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=tapsin%7Cn%7C6&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Ftapsin-x-6-noche%2F&cfmId=CFM-000847
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=tapsin%7c6&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2ftapsin-x-6-analgesico%2f&cfmid=cfm-000046,ecofarmacias,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: maver,Tapsin X 6 Comprimidos (Maver),tapsin,,,0,false,false,absent,comprimido,oral,comprimido,unresolved,ing+conc,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=tapsin%7C6&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Ftapsin-x-6-analgesico%2F&cfmId=CFM-000046
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=tapsin%7c6&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2ftapsin-forte-x-6-comprimidos-recubiertos%2f&cfmid=cfm-000046,ecofarmacias,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Tapsin Forte X 6 comprimidos recubiertos,tapsin,,,0,false,false,absent,comprimido,oral,comprimido,unresolved,ing+conc,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=tapsin%7C6&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Ftapsin-forte-x-6-comprimidos-recubiertos%2F&cfmId=CFM-000046
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=tapsin%7cn&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2ftapsin-sobre-noche%2f&cfmid=cfm-000012,ecofarmacias,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: maver,Tapsin Sobre Noche (Maver),tapsin,,,0,false,false,absent,liquido-oral,oral,sobre,unresolved,ing+conc,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=tapsin%7Cn&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Ftapsin-sobre-noche%2F&cfmId=CFM-000012
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=tapsin%7cd&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2ftapsin-sobre-dia%2f&cfmid=cfm-000614,ecofarmacias,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: maver,Tapsin Sobre Dia (Maver),tapsin,,,0,false,false,absent,liquido-oral,oral,sobre,unresolved,ing+conc,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=tapsin%7Cd&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Ftapsin-sobre-dia%2F&cfmId=CFM-000614
sermecoop|https://comparafarma-api.vercel.app/api/go?slug=sermecoop&matchkey=tapsin%7cd&url=https%3a%2f%2fwww.farmaciasermecoop.cl%2findex.php%2fonline%2fdetalleproducto%3fp_%3d12198%26d_%3d1&cfmid=cfm-000614,sermecoop,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: limonada,Tapsin Dia Limonada Sobre (ai),tapsin,,,0,false,false,absent,liquido-oral,oral,sobre,unresolved,ing+conc,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=sermecoop&matchKey=tapsin%7Cd&url=https%3A%2F%2Fwww.farmaciasermecoop.cl%2Findex.php%2Fonline%2Fdetalleproducto%3Fp_%3D12198%26d_%3D1&cfmId=CFM-000614
sermecoop|https://comparafarma-api.vercel.app/api/go?slug=sermecoop&matchkey=tapsin%7cn&url=https%3a%2f%2fwww.farmaciasermecoop.cl%2findex.php%2fonline%2fdetalleproducto%3fp_%3d12199%26d_%3d1&cfmid=cfm-000012,sermecoop,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: limonada,Tapsin Noche Limonada Sobre (ai),tapsin,,,0,false,false,absent,liquido-oral,oral,sobre,unresolved,ing+conc,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=sermecoop&matchKey=tapsin%7Cn&url=https%3A%2F%2Fwww.farmaciasermecoop.cl%2Findex.php%2Fonline%2Fdetalleproducto%3Fp_%3D12199%26d_%3D1&cfmId=CFM-000012
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=tapsin%7c5000mg%7cn&url=https%3a%2f%2ffarmex.cl%2fproducts%2ftapsin-noche-polvo-sabor-limon-miel-y-jengibre-sobre-de-5-g-1-sobre-1%3f_pos%3d10%26_psq%3dtapsin%26_psid%3d4dae14247%26_ss%3de&cfmid=cfm-000005,farmex,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: sabor+limon+miel+jengibre,"Tapsin Noche Polvo - Sabor Limón, Miel y Jengibre - Sobre de 5 g x (1 sobre)",tapsin,,,0,false,false,mass-only,liquido-oral,oral,sobre,unresolved,ing,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=tapsin%7C5000mg%7Cn&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Ftapsin-noche-polvo-sabor-limon-miel-y-jengibre-sobre-de-5-g-1-sobre-1%3F_pos%3D10%26_psq%3Dtapsin%26_psid%3D4dae14247%26_ss%3De&cfmId=CFM-000005
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=tapsin%7cn&url=https%3a%2f%2ffarmex.cl%2fproducts%2ftapsin-insta-flu-polvo-noche%3f_pos%3d5%26_psq%3dtapsin%26_psid%3d4dae14247%26_ss%3de&cfmid=cfm-000012,farmex,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: insta,Tapsin Insta Flu Polvo Noche,tapsin,,,0,false,false,absent,liquido-oral,oral,,unresolved,ing+conc+unit,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=tapsin%7Cn&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Ftapsin-insta-flu-polvo-noche%3F_pos%3D5%26_psq%3Dtapsin%26_psid%3D4dae14247%26_ss%3De&cfmId=CFM-000012
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=tapsin%7cn&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2ftapsin-instaflu-b-paracetamol-polvo-noche-1-sobre%3fdefault_sku%3d587987&cfmid=cfm-000012,salcobrand,D,CONCENTRATION_ABSENT,el nombre no declara concentración,Tapsin Instaflu (B) Paracetamol Polvo Noche 1 Sobre,,paracetamol,,1,false,true,absent,liquido-oral,oral,sobre,unresolved,conc,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=tapsin%7Cn&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Ftapsin-instaflu-b-paracetamol-polvo-noche-1-sobre%3Fdefault_sku%3D587987&cfmId=CFM-000012
dr-simi|https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchkey=tapsin%7c5000mg%7cd&url=https%3a%2f%2fwww.drsimi.cl%2ftapsin-compuesto-antigripal-dia-aroma-limon-miel-jengibre-polvo-para-solucion-oral-en-sobres%2fp&cfmid=cfm-000009,dr-simi,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: caliente+compuesto,Tapsin caliente compuesto día polvo para solución oral 5 g,tapsin,,,0,false,false,mass-only,liquido-oral,oral,,unresolved,ing+unit,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=tapsin%7C5000mg%7Cd&url=https%3A%2F%2Fwww.drsimi.cl%2Ftapsin-compuesto-antigripal-dia-aroma-limon-miel-jengibre-polvo-para-solucion-oral-en-sobres%2Fp&cfmId=CFM-000009
dr-simi|https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchkey=tapsin%7c5000mg%7cn&url=https%3a%2f%2fwww.drsimi.cl%2ftapsin-compuesto-antigripal-noche-aroma-limon-miel-jengibre-polvo-para-solucion-oral-en-sobres%2fp&cfmid=cfm-000005,dr-simi,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: caliente+compuesto,Tapsin caliente compuesto noche polvo para solución oral 5 g,tapsin,,,0,false,false,mass-only,liquido-oral,oral,,unresolved,ing+unit,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=tapsin%7C5000mg%7Cn&url=https%3A%2F%2Fwww.drsimi.cl%2Ftapsin-compuesto-antigripal-noche-aroma-limon-miel-jengibre-polvo-para-solucion-oral-en-sobres%2Fp&cfmId=CFM-000005
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=tapsin%7c5000mg%7cd&url=https%3a%2f%2fwww.farmaciasahumada.cl%2ftapsin-compuesto-dia-5g-1-sobre-polvo-para-solucion-oral-9235.html&cfmid=cfm-000009,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: compuesto,Tapsin Compuesto Dia 5g 1 Sobre Polvo Para Solución Oral,tapsin,,,0,false,false,mass-only,liquido-oral,oral,sobre,unresolved,ing,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=tapsin%7C5000mg%7Cd&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Ftapsin-compuesto-dia-5g-1-sobre-polvo-para-solucion-oral-9235.html&cfmId=CFM-000009
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=tapsin%7c5000mg%7cn&url=https%3a%2f%2fwww.farmaciasahumada.cl%2ftapsin-compuesto-noche-5g-1-sobre-polvo-para-solucion-oral-15226.html&cfmid=cfm-000005,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: compuesto,Tapsin Compuesto Noche 5g 1 Sobre Polvo Para Solución Oral,tapsin,,,0,false,false,mass-only,liquido-oral,oral,sobre,unresolved,ing,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=tapsin%7C5000mg%7Cn&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Ftapsin-compuesto-noche-5g-1-sobre-polvo-para-solucion-oral-15226.html&cfmId=CFM-000005
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=tapsin%7cn&url=https%3a%2f%2fwww.farmaciasahumada.cl%2ftapsin-compuesto-antigripal-caliente-noche-limon--miel--jengibre-x-1-sobre-polvo-para-solucion-oral-88321.html&cfmid=cfm-000012,ahumada,A,MISSING_ACTIVE_INGREDIENT_VOCABULARY,token(s) con forma de molécula fuera de vocabulario: compuesto+antigripal+caliente+limon+miel+jengibre,"Tapsin Compuesto Antigripal Caliente Noche Limón, Miel, Jengibre x 1 Sobre Polvo Para Solucion Oral",tapsin,,,0,false,false,absent,liquido-oral,oral,sobre,unresolved,ing+conc,false,tapsin,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=tapsin%7Cn&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Ftapsin-compuesto-antigripal-caliente-noche-limon--miel--jengibre-x-1-sobre-polvo-para-solucion-oral-88321.html&cfmId=CFM-000012
